poly_id,elevation_zone,mean,std,year
147,2000,0.11698937178641612,0.0006219232213525716,2025
148,2000,0.1522977436406808,0.020979231142734263,2025
149,2000,0.11792703321371989,0.009098276736138118,2025
150,1500,0.10653975296659346,0.0036239638460741604,2025
151,2000,0.1190230876922061,0.007968603894587723,2025
152,2000,0.11675480728745925,0.006287118690529056,2025
153,2000,0.1528161204608265,0.0027663185446154897,2025
154,2000,0.11209698088875247,0.010876671845185554,2025
155,1000,0.16902161891141526,0.0009764918008462187,2025
156,2000,0.15001529716313342,0.007019679661129517,2025
157,1000,0.16805100000656994,0.0023006719648104197,2025
158,2000,0.1987354326964387,0.040868856578929094,2025
159,1500,0.16588073472168796,0.003933156491429914,2025
160,2000,0.12408606196192096,0.004407937612132984,2025
161,2000,0.1450112524076795,0.007574867642171524,2025
162,1500,0.11444335565116688,0.004433012027256787,2025
163,1500,0.16017812879390123,0.006277795623772903,2025
164,2000,0.12954371356351435,0.008192739657816831,2025
165,2000,0.1065181452349576,0.006013141102161858,2025
166,1000,0.15054980564717985,0.002633530536798941,2025
167,1500,0.1266047861675247,0.003160407202641019,2025
168,2000,0.16339943119381395,0.006015114045401862,2025
169,2000,0.16749601761578986,0.008102494547003387,2025
170,1000,0.1064682120433947,0.005179606202162103,2025
171,1000,0.14087160748112956,0.01016984803759794,2025
172,1500,0.13676903748264108,0.012042527567811006,2025
173,1000,0.14240019179794133,0.012468153319401994,2025
174,2000,0.10772714335535805,0.002766632329354614,2025
175,2000,0.1559026211204715,0.00311054908431401,2025
176,1000,0.14583666571866108,0.0011636185132415924,2025
177,2000,0.1595017997809801,0.0028197721312105545,2025
178,1500,0.16867225868105043,0.00480986451107937,2025
179,1000,0.14080300029937154,0.0039098452023935675,2025
180,1000,0.1401036105321309,0.0026093772620415724,2025
181,1500,0.1577956848285091,0.013354659919840084,2025
182,1000,0.13286823925498267,0.008109143924549391,2025
183,2000,0.13154949260303664,0.013898512615458639,2025
184,2000,0.15322210302161152,0.0018869707208170544,2025
185,1500,0.16492559415095803,0.0028163082805322506,2025
186,1500,0.13923596835816066,0.002616742261231679,2025
187,2000,0.14761530915138962,0.007068368134695974,2025
188,1500,0.1559819251371417,0.0009133169041537631,2025
189,1500,0.1457341237837649,0.005555294825010937,2025
190,2000,0.13680582311997,0.0016550064098731184,2025
191,1500,0.15209971655567023,0.009447921006507272,2025
192,1500,0.15913087711042057,0.0051617962565518975,2025
193,2000,0.12765466665854425,0.004980582666561932,2025
194,2000,0.15258392507750165,0.001093733626950868,2025
195,1500,0.1525672361487916,0.0030090758161674556,2025
196,1500,0.15039752811999801,0.001738973655843204,2025
197,2000,0.13423912447439426,0.00830827387164408,2025
198,2000,0.15139268430361205,0.003927384581323387,2025
199,1500,0.1651125149281299,0.0037853503565038957,2025
200,1500,0.11604169591098613,7.043215333316089e-05,2025
201,2000,0.14108609970888808,0.012519957866244796,2025
202,2000,0.14546461472423697,0.008029800141764699,2025
203,2000,0.14556407412945518,0.006351338824445575,2025
204,2000,0.14202119483173936,0.0070133940173703205,2025
205,2000,0.15229787896711672,0.003932268866957386,2025
206,2000,0.15185604010415032,0.004609509602726169,2025
207,1000,0.13317083477058395,0.0005626927398057341,2025
208,1000,0.16369890508172982,0.0019449017337192908,2025
209,1000,0.1689163249401909,0.002790425907927222,2025
210,1500,0.10823890461027967,0.011103118991322743,2025
211,1000,0.14020694039933088,0.002885698727937358,2025
212,2000,0.147851897356725,0.009032069662812364,2025
213,1000,0.09205957987826828,0.0098611227222097,2025
214,2000,0.15482013569008427,0.005397032194037442,2025
215,1500,0.12355822700959965,0.004883749736109878,2025
216,1000,0.09601143346106435,0.011438197915991828,2025
217,1000,0.10122865871281828,0.004762292653107467,2025
218,1000,0.09152806032003868,0.005792504228566814,2025
219,2000,0.14719009011582768,0.0080056590569602,2025
220,1500,0.10669162262369762,0.006064850008621892,2025
221,2000,0.1426502157191098,0.005379659829786423,2025
222,2000,0.09851674293129768,0.003581253843580722,2025
223,1000,0.14606113814601648,0.0017597295054557205,2025
224,2000,0.09789300598191993,0.0019016628254557191,2025
225,2000,0.09841402306939497,0.001534521054590014,2025
226,1500,0.12375365658386116,0.014164066172160861,2025
227,1500,0.11549529591716298,0.006377524061471282,2025
228,1000,0.1417424336599106,0.0024408247982784237,2025
229,2000,0.10258143058338592,0.0069665869480679396,2025
230,1000,0.10563444561126958,0.005319741991855866,2025
231,1500,0.09102622449355006,0.0007755496400957859,2025
232,1500,0.0912740803521365,0.0009093639335671398,2025
233,2000,0.09249481744381144,0.0011080826959726775,2025
234,1500,0.09313187371713048,0.0015811279858511677,2025
235,1500,0.13928205092564727,0.007940129182074334,2025
236,1000,0.15025924435320148,0.0047377230974353784,2025
237,1000,0.09928474974603654,0.010985996246681212,2025
238,1000,0.17415146415633692,0.008997249822764798,2025
239,1000,0.12969782392599355,0.0011179835079230293,2025
240,2000,0.0964094266280296,0.0012473255296965452,2025
241,1000,0.168025309241496,0.009853434587816737,2025
242,1500,0.15696640073932494,0.006394270533368896,2025
243,1500,0.11389793607977376,0.012835792460220638,2025
244,1000,0.0774986099371559,0.0051945188259570115,2025
245,2000,0.09352433892973677,0.0010542942769990237,2025
246,2000,0.09316456758752362,0.002033744435881111,2025
247,1500,0.1267222983272322,0.002904209073424623,2025
248,1500,0.1464317195196234,0.008886963597576984,2025
249,1500,0.15641666104523874,0.0022655595619801984,2025
